ScientistName#preparation#date#components#Login#Password
Сочинский Владислав Антонович#Пилипен#1297-09-04#Chemical_97 Chemical_8 Chemical_73#Сочинский_ВА#v4utft259d3z10zc60b78
Крамина Клара Дмитриевна#Мелатонин#1299-01-25#Chemical_85 Chemical_77 Chemical_17#Крамина_КД#rg13cw0608p2qg97j5qf4
Мошаева Кира Валерьевна#Глюкозамин#1299-10-11#Chemical_25 Chemical_79 Chemical_11#Мошаева_КВ#09q4i6wth7m50ta82c1i3
Ахмадуллин Александр Евгеньевич#Амитриптилин#1300-11-25#Chemical_90 Chemical_77 Chemical_84#Ахмадуллин_АЕ#127j80f6vpkfg359f4xg0
Бургов Иван Михаилович#Итрафунгол#1304-10-20#Chemical_26 Chemical_92 Chemical_80#Бургов_ИМ#fa24l07ld1b86v3wy9g50
Мошевитин Юрий Виталиевич#Линезолид#1306-02-15#Chemical_48 Chemical_97 Chemical_5#Мошевитин_ЮВ#al218xv6up0594kn0ws37
Макарова София Ивановна#Левофлоксацин#1308-02-21#Chemical_69 Chemical_61 Chemical_62#Макарова_СИ#19607bw035gghakb28eq4
Ганчева Кира Олеговна#Зылорик#1309-08-18#Chemical_39 Chemical_83 Chemical_73#Ганчева_КО#46u8b3lv71s0azlea9205
Алятин Эдуард Романович#Кладрибин#1311-10-06#Chemical_51 Chemical_70 Chemical_29#Алятин_ЭР#j2xid5gg180m97fza0643
Глинкин Владимир Викторович#Пентоксифиллин#1312-08-23#Chemical_11 Chemical_18 Chemical_63#Глинкин_ВВ#14l5s07u0zm8t236fcjo9
Строгалев Леонид Вадимович#Пропанолол#1315-02-12#Chemical_31 Chemical_96 Chemical_91#Строгалев_ЛВ#xtjy9yaz50376p8f2140o
Гирина Ева Никитична#Живина#1315-08-02#Chemical_94 Chemical_8 Chemical_86#Гирина_ЕН#1004u6vjoji9dgi7235v8
Нецкина Елизавета Василевна#Вальтрекс#1320-05-12#Chemical_27 Chemical_12 Chemical_63#Нецкина_ЕВ#3nlmxbiz71s0428906sj5
Тахтауров Эдуард Данилович#Норматен#1321-06-08#Chemical_92 Chemical_81 Chemical_32#Тахтауров_ЭД#201it9hu0h67p3v8ce5d4
Новеньких Валерий Борисович#Азитромицин#1326-09-12#Chemical_98 Chemical_81 Chemical_70#Новеньких_ВБ#hiv3fi0278096bf14mv5h
Веденисов Василий Юриевич#Бетаметазон#1327-01-03#Chemical_1 Chemical_79 Chemical_23#Веденисов_ВЮ#d97xzc20d48n5u3f6ze10
Назарбаев Геннадий Вадимович#Ёжик#1327-01-22#Chemical_68 Chemical_66 Chemical_31#Назарбаев_ГВ#8el25k09tu63td4x017jv
Верескина Ольга Сергеевна#Рибавирин#1328-10-18#Chemical_2 Chemical_38 Chemical_70#Верескина_ОС#s9ti51d7068p0xsl32y4v
Мойкина Инна Василевна#Рибавирин#1329-04-25#Chemical_53 Chemical_73 Chemical_83#Мойкина_ИВ#0kkw1a9gr04ia8y73562o
Каледенков Вячеслав Денисович#Миртазапин#1331-02-21#Chemical_25 Chemical_60 Chemical_37#Каледенков_ВД#8dr670392lecjc0lmr145
Нечахин Альберт Николаевич#Азитромицин#1333-04-12#Chemical_16 Chemical_15 Chemical_70#Нечахин_АН#i50dk0g243v1slz7h89y6
Томасов Владислав Максимович#Женьшень#1339-01-01#Chemical_69 Chemical_54 Chemical_57#Томасов_ВМ#3ac524eg9r0e7t61dj0k8
Плетцова Виолетта Богдановна#Дикарбазин#1340-05-22#Chemical_52 Chemical_83 Chemical_21#Плетцова_ВБ#5yr01sew964l3q0g8er72
Гаврилкин Вадим Василиевич#Уоллтапс#1343-04-25#Chemical_91 Chemical_96 Chemical_8#Гаврилкин_ВВ#ru8u26it07jy53i0f91e4
Милетина Александра Аркадьевна#Амитриптилин#1343-05-05#Chemical_61 Chemical_42 Chemical_31#Милетина_АА#8x5y0246c7k9u31yr0mdo
Добранчева Зинаида Михайловна#Оксикодон#1355-01-24#Chemical_61 Chemical_77 Chemical_95#Добранчева_ЗМ#o90a48205qq3fk6yn71wd
Зиганова Зинаида Кирилловна#Ранитидин#1362-08-01#Chemical_79 Chemical_78 Chemical_77#Зиганова_ЗК#f7no4hi6x0x1hbt308295
Упорников Михаил Евгеньевич#Ибупрофен#1363-05-21#Chemical_77 Chemical_96 Chemical_19#Упорников_МЕ#mk05z8l94yh70m6321zxf
Веснянкина Марина Эдуардовна#Вальтрекс#1367-03-17#Chemical_38 Chemical_79 Chemical_54#Веснянкина_МЭ#qgk6y9571g204yjek308s
Снитникова Маргарита Богдановна#Итрафунгол#1367-11-21#Chemical_13 Chemical_50 Chemical_12#Снитникова_МБ#ncf627u0459130zhicsg8
Закакуев Максим Фёдорович#Нимулид#1368-03-04#Chemical_64 Chemical_51 Chemical_51#Закакуев_МФ#93zu01l8576y2t0v4xjxq
Помадкова Тамара Егоровна#Оланзапин#1373-11-03#Chemical_33 Chemical_8 Chemical_80#Помадкова_ТЕ#698se0im23z5bv7yj04n1
Чубанова Алёна Романовна#Мелоксикам#1376-02-03#Chemical_76 Chemical_38 Chemical_23#Чубанова_АР#q00m321f86x75v4gey9py
Реутский Федор Юриевич#Бромгексин#1376-12-13#Chemical_79 Chemical_7 Chemical_92#Реутский_ФЮ#idjg6qp9i8h5i43t21070
Пурювкин Руслан Георгиевич#Пентоксифиллин#1378-06-10#Chemical_3 Chemical_19 Chemical_37#Пурювкин_РГ#059ugk2436svz8dwbo710
Помазенцев Яков Тимофеевич#Сетирозин#1379-11-10#Chemical_81 Chemical_34 Chemical_65#Помазенцев_ЯТ#019l3ks4iiw50ud7286ts
Девушкина Жанна Андреевна#Золедроновая кислота#1380-09-07#Chemical_23 Chemical_51 Chemical_9#Девушкина_ЖА#v187ph30jn20954rkqor6
Яшункина Дарья Сергеевна#Женьшень#1380-12-06#Chemical_30 Chemical_22 Chemical_91#Яшункина_ДС#u39o8wed7g25tx106wc04
Шалапугина Юлия Дмитриевна#Дуодарт#1381-04-02#Chemical_3 Chemical_17 Chemical_20#Шалапугина_ЮД#08c29qkk46qg3jj5yk071
Пепинова Ева Ивановна#Ацетилсалициловая кислота#1382-08-04#Chemical_5 Chemical_62 Chemical_58#Пепинова_ЕИ#e68y19sd0n4bpdk0c2537
Юделева Валентина Игоревна#Бромгексин#1388-04-06#Chemical_52 Chemical_65 Chemical_73#Юделева_ВИ#0nh7c2k368wgd504ztj19
Монастыров Иван Юриевич#Ибупрофен#1389-01-05#Chemical_30 Chemical_52 Chemical_21#Монастыров_ИЮ#tlxxdkeo92018b035647n
Досадина Зинаида Игоревна#Росувастатин#1389-01-20#Chemical_4 Chemical_30 Chemical_45#Досадина_ЗИ#p7592dl4jhyc6y80130mt
Заяшникова Оксана Борисовна#Диклофенак#1390-11-03#Chemical_96 Chemical_73 Chemical_84#Заяшникова_ОБ#14nrjt708p6pp50293ifm
Непогодина Людмила Петровна#Витамин С#1391-04-27#Chemical_80 Chemical_34 Chemical_87#Непогодина_ЛП#0zr92z05u4j63gwqh781g
Бежджонов Антон Евгеньевич#Амитриптилин#1392-08-15#Chemical_37 Chemical_70 Chemical_13#Бежджонов_АЕ#96a7e1l380o5wn204tjhz
Могеев Станислав Алексиевич#Агонал#1401-09-15#Chemical_34 Chemical_87 Chemical_23#Могеев_СА#0on14bc275vhf83qbs609
Нарымова Дарья Валерьевна#Жасмин#1403-04-27#Chemical_68 Chemical_55 Chemical_6#Нарымова_ДВ#329w5mi4t006hjxpzb718
Справников Игорь Адамович#Дуодарт#1408-11-08#Chemical_11 Chemical_85 Chemical_63#Справников_ИА#2k1oph3ou50906sp478zu
Кормщиков Евгений Юриевич#Левофлоксацин#1409-03-13#Chemical_57 Chemical_29 Chemical_63#Кормщиков_ЕЮ#817u4k96iup3p2if00xf5
Букатов Дмитрий Алексиевич#Бисакодил#1410-10-14#Chemical_53 Chemical_30 Chemical_58#Букатов_ДА#21zb8a4596qxduel30w70
Абримов Павел Олегович#Амоксициллин#1412-05-23#Chemical_88 Chemical_13 Chemical_39#Абримов_ПО#8l5r9br20y631rezk47e0
Падолкина Надежда Ивановна#Ингавирин#1414-09-17#Chemical_80 Chemical_13 Chemical_85#Падолкина_НИ#aew0813sf7uv540km9y62
Кавардин Вячеслав Тимофеевич#Аллопуринол#1414-12-11#Chemical_7 Chemical_55 Chemical_33#Кавардин_ВТ#b3f46y52uy1bdy0u0978h
Кожаурова Жанна Ивановна#Левофлоксацин#1419-08-05#Chemical_10 Chemical_5 Chemical_41#Кожаурова_ЖИ#3g754k0x2086m9z1zosok
Балакин Пётр Антонович#Спазмалгон#1420-07-13#Chemical_42 Chemical_30 Chemical_68#Балакин_ПА#91kyofa2oa300ph45w867
Киржаков Геннадий Максимович#Золедроновая кислота#1422-01-28#Chemical_51 Chemical_8 Chemical_26#Киржаков_ГМ#fk8ul4100ef65a93r2vf7
Давличаров Павел Игоревич#Бензоилпероксид#1422-04-20#Chemical_32 Chemical_73 Chemical_98#Давличаров_ПИ#e0975zb4ou6n2031klq8x
Камашкин Артём Вадимович#Итрафунгол#1422-08-22#Chemical_98 Chemical_32 Chemical_16#Камашкин_АВ#2963v1newq5aa0oex4780
Постатская Полина Алексеевна#Бензоилпероксид#1424-02-15#Chemical_12 Chemical_76 Chemical_81#Постатская_ПА#830un591i0c7n4qn6mvz2
Максимцев Станислав Николаевич#Зинорам#1424-12-02#Chemical_78 Chemical_13 Chemical_54#Максимцев_СН#yk65279wy043devx081nv
Петюшина Светлана Эдуардовна#Агонал#1425-08-18#Chemical_38 Chemical_53 Chemical_58#Петюшина_СЭ#yzn0wj5438sf26pwx9701
Петрина Наталья Аркадьевна#Лозартан#1426-04-13#Chemical_3 Chemical_70 Chemical_35#Петрина_НА#k8eim4j16mp30r0f5o792
Крутцов Станислав Юриевич#Росувастатин#1429-08-25#Chemical_8 Chemical_39 Chemical_82#Крутцов_СЮ#2e1vr7ff534sh6k0c98m0
Ананчева Вероника Ивановна#Гидрохлоротиазид#1432-03-23#Chemical_98 Chemical_57 Chemical_56#Ананчева_ВИ#2k5yxp04931r7qf0jnr86
Цыцарцев Валерий Василиевич#Нитросорбид#1432-09-20#Chemical_21 Chemical_60 Chemical_8#Цыцарцев_ВВ#6g37xwjnen12i850v40b9
Зазнобкина Ирина Богдановна#Золаир#1438-04-13#Chemical_58 Chemical_65 Chemical_98#Зазнобкина_ИБ#k51x92486j7a300dnpzoh
Обризова Алена Олеговна#Антациды#1439-04-28#Chemical_58 Chemical_35 Chemical_10#Обризова_АО#h9hhv218pe734zl6vz050
Салянкин Владислав Фёдорович#Небиволол#1440-10-12#Chemical_51 Chemical_84 Chemical_32#Салянкин_ВФ#86wem1y095cp3724jklr0
Чернедова Алиса Аркадьевна#Оланзапин#1441-04-08#Chemical_21 Chemical_17 Chemical_57#Чернедова_АА#007m8u4lw5mbs632guk91
Токарев Руслан Алексеевич#Виагра#1445-06-15#Chemical_90 Chemical_13 Chemical_52#Токарев_РА#us091ego0m6p534w872mi
Миридинов Денис Денисович#Зылорик#1448-08-07#Chemical_17 Chemical_42 Chemical_97#Миридинов_ДД#94h20be3580evzp71yw6w
Копелькина Елизавета Алексеевна#Агонал#1449-09-05#Chemical_4 Chemical_58 Chemical_52#Копелькина_ЕА#bdlq2s80be17n3va59046
Будяков Михаил Петрович#Женьшень#1449-09-06#Chemical_24 Chemical_17 Chemical_83#Будяков_МП#95g83dj1407lzp0aa2vv6
Мавлекиева Дарья Валерьевна#Зинорам#1450-12-12#Chemical_15 Chemical_8 Chemical_59#Мавлекиева_ДВ#31kgvo80w60ex54n2rm97
Бальнова Светлана Богдановна#Венолайфт#1451-07-16#Chemical_27 Chemical_76 Chemical_28#Бальнова_СБ#75gt98n1jf6024js03tan
Муруев Никита Николаевич#Спазмалгон#1451-11-13#Chemical_81 Chemical_85 Chemical_82#Муруев_НН#ws56b1qalfz83402nl970
Танкуйлин Аркадий Кириллович#Железа препараты#1454-04-22#Chemical_58 Chemical_95 Chemical_70#Танкуйлин_АК#sfqc256o3y7g018h94aw0
Леплинский Владислав Юриевич#Кетопрофен#1456-11-04#Chemical_63 Chemical_97 Chemical_69#Леплинский_ВЮ#q67aqxcr80v2l50194xg3
Жегланова Алёна Ивановна#Колчицин#1458-04-23#Chemical_51 Chemical_50 Chemical_64#Жегланова_АИ#a82941hsz3b670iczn50e
Шелдукова Алина Викторовна#Метформин#1463-01-04#Chemical_28 Chemical_22 Chemical_60#Шелдукова_АВ#6v1wb23dei05980hau4o7
Рапиева Зинаида Никитична#Бетаин#1463-01-27#Chemical_48 Chemical_5 Chemical_53#Рапиева_ЗН#32z9t5a0na710lt6hc84q
Гермогенов Иван Тимофеевич#Амоксиклав#1463-09-20#Chemical_97 Chemical_22 Chemical_38#Гермогенов_ИТ#pokr4oy839zg07205kz16
Холсин Константин Сергеевич#Кетопрофен#1468-06-03#Chemical_32 Chemical_86 Chemical_37#Холсин_КС#i602n38175h90gjllu4wg
Вакунов Александр Викторович#Метопролол#1474-01-02#Chemical_58 Chemical_2 Chemical_87#Вакунов_АВ#9a8q7501m2zvo064lzt3r
Подласова Вера Андреевна#Рибавирин#1475-10-20#Chemical_80 Chemical_33 Chemical_46#Подласова_ВА#d56tyg1cn94z70f3n20g8
Городцов Игорь Валериевич#Симвастатин#1478-03-20#Chemical_45 Chemical_49 Chemical_18#Городцов_ИВ#2ym39e4s7608ol1ef0b5h
Алексакова Карина Дмитриевна#Амоксиклав#1481-10-26#Chemical_18 Chemical_4 Chemical_48#Алексакова_КД#20n5l093zt671nw8ctn4s
Эссина Полина Ивановна#Мелатонин#1489-05-21#Chemical_20 Chemical_44 Chemical_84#Эссина_ПИ#chb1640807go3bvu59fm2
Юртайкина Зинаида Ивановна#Уоллтапс#1491-03-01#Chemical_14 Chemical_47 Chemical_64#Юртайкина_ЗИ#j4q0s79s6nc5081p3fk2p
Варваркина Софья Максимовна#Метопролол#1492-06-18#Chemical_64 Chemical_45 Chemical_83#Варваркина_СМ#izxme1r0m204365ao9w78
Зябкина Валерия Михайловна#Бетаин#1497-03-02#Chemical_21 Chemical_90 Chemical_87#Зябкина_ВМ#0ryp39084cc75t2x1iur6
Шерекина Екатерина Николаевна#Симвастатин#1497-04-10#Chemical_44 Chemical_1 Chemical_79#Шерекина_ЕН#wdi140jkz6q85zcr30279
Халипский Евгений Алексеевич#Пилипен#1498-08-25#Chemical_62 Chemical_13 Chemical_92#Халипский_ЕА#c2qyc7u35w896b4a01v0a
Голбина Галина Егоровна#Лоразепам#1502-09-18#Chemical_43 Chemical_89 Chemical_2#Голбина_ГЕ#8560vnn10rbc93z274gip
Кузубов Роман Кириллович#Триптаны#1504-12-24#Chemical_36 Chemical_64 Chemical_98#Кузубов_РК#c01of5a7380h42g6qq9uo
Эзенкина Ксения Ивановна#Ретардин#1506-10-21#Chemical_90 Chemical_92 Chemical_67#Эзенкина_КИ#tet1q859ep62jy03z07d4
Киричуков Никита Игоревич#Бетаин#1509-03-03#Chemical_97 Chemical_15 Chemical_53#Киричуков_НИ#8n50er6v7nd013rzu249a
Агафеева Тамара Олеговна#Клопидогрел#1511-05-20#Chemical_17 Chemical_72 Chemical_22#Агафеева_ТО#00e5sg6kd21a8h493nyk7
Ханевичев Геннадий Викторович#Ингавирин#1517-02-21#Chemical_100 Chemical_88 Chemical_31#Ханевичев_ГВ#1oytaw20s0934g7o568za
Мицина Светлана Кирилловна#Норматен#1518-01-22#Chemical_44 Chemical_16 Chemical_60#Мицина_СК#ict2z735f61840b0uiw9n
Атарщиков Артём Викторович#Валидол#1518-09-04#Chemical_48 Chemical_25 Chemical_54#Атарщиков_АВ#01mz36liy8vl425c09vz7
Эйдикова Ирина Егоровна#Ранитидин#1518-10-06#Chemical_22 Chemical_48 Chemical_13#Эйдикова_ИЕ#23xg1z746hg0pav9m85v0
Каплина Валентина Романовна#Алпразолам#1519-07-04#Chemical_73 Chemical_48 Chemical_15#Каплина_ВР#0xq18a4n970ry2b5t6j3m
Осицимский Алексей Юриевич#Норматен#1519-07-06#Chemical_81 Chemical_80 Chemical_35#Осицимский_АЮ#30hasl6r702w1x9wn5a84
Плантова Катерина Николаевна#Урсофальк#1520-08-22#Chemical_19 Chemical_60 Chemical_28#Плантова_КН#0q3ki5lm7hc1p042ie968
Селемнева Мария Вадимовна#Омепразол#1523-04-21#Chemical_67 Chemical_94 Chemical_77#Селемнева_МВ#n4w709jfi5l162p0g3c8p
Сымчева Зинаида Богдановна#Бисакодил#1523-11-17#Chemical_53 Chemical_58 Chemical_28#Сымчева_ЗБ#th5y4f0kw19v0j3p6287o
Стретова Раиса Яковлевна#Дикарбазин#1526-06-17#Chemical_82 Chemical_95 Chemical_53#Стретова_РЯ#3d74zv58zwa2uz61pu900
Царитова Галина Олеговна#Омега-3 кислоты#1528-09-28#Chemical_97 Chemical_61 Chemical_81#Царитова_ГО#ya51l6x4mis0so29037m8
Дрыкина Кристина Василевна#Метопролол#1529-08-08#Chemical_79 Chemical_60 Chemical_18#Дрыкина_КВ#1g039h75ij8i6ez420epc
Спорягина Анна Кирилловна#Антациды#1530-08-11#Chemical_16 Chemical_19 Chemical_14#Спорягина_АК#0h7ppb03e61x859x4r2dv
Цепикин Константин Евгеньевич#Виалар#1530-12-11#Chemical_1 Chemical_36 Chemical_54#Цепикин_КЕ#4263qiah8b50fq190gse7
Кордашин Пётр Данилович#Ингавирин#1531-01-04#Chemical_31 Chemical_65 Chemical_25#Кордашин_ПД#9x25qedup1bx48g036f70
Байдильдин Станислав Вадимович#Гропирон#1531-11-26#Chemical_17 Chemical_6 Chemical_88#Байдильдин_СВ#xz2x70esrqe059h6l1348
Ябковская Елена Яковлевна#Антациды#1537-12-04#Chemical_52 Chemical_27 Chemical_29#Ябковская_ЕЯ#60i2y58kqx49k71vbh03e
Ионкин Владимир Иванович#Ретардин#1543-08-10#Chemical_71 Chemical_3 Chemical_11#Ионкин_ВИ#5mck4183i0aerl0m9762y
Пониматкин Артём Яковлевич#Бромгексин#1544-04-05#Chemical_11 Chemical_1 Chemical_69#Пониматкин_АЯ#6n0jr27e4ewyf31ip8509
Охочинская Жанна Валерьевна#Триптаны#1546-12-10#Chemical_91 Chemical_3 Chemical_32#Охочинская_ЖВ#05h8hst2t1p4djm96c730
Размыкова Алина Кирилловна#Тианептин#1548-02-02#Chemical_86 Chemical_37 Chemical_69#Размыкова_АК#q0usb80293zrs7w41h56o
Аврамов Руслан Алексиевич#Кандесартан#1550-02-12#Chemical_61 Chemical_97 Chemical_31#Аврамов_РА#495g2gvudtb7600jo38c1
Семовских Лиза Викторовна#Пропанолол#1555-01-19#Chemical_75 Chemical_31 Chemical_8#Семовских_ЛВ#jw40zk6x58ozg1mc02397
Абалмазов Валентин Петрович#Пропанолол#1557-07-05#Chemical_4 Chemical_90 Chemical_93#Абалмазов_ВП#g294p5c60q30g7t1uolh8
Аскаров Илья Кириллович#Ниссан#1559-05-19#Chemical_100 Chemical_39 Chemical_76#Аскаров_ИК#q07q29s1n4w6i30r8x5xw
Свирстина Жанна Богдановна#Допамин#1567-02-19#Chemical_89 Chemical_40 Chemical_27#Свирстина_ЖБ#0l891v7fmob635phid024
Копытенков Олег Денисович#Золекс#1567-10-19#Chemical_25 Chemical_35 Chemical_39#Копытенков_ОД#23u00w5k61q4f98rhz7qo
Аполонин Максим Михаилович#Лоразепам#1568-03-06#Chemical_83 Chemical_62 Chemical_76#Аполонин_ММ#q045b1uj823e097f6trjx
Добрышкин Аркадий Валериевич#Золаир#1574-01-11#Chemical_32 Chemical_43 Chemical_27#Добрышкин_АВ#0q18wxl0pp3ga7v45962a
Хромачев Валентин Василиевич#Диклофенак#1575-05-07#Chemical_58 Chemical_12 Chemical_64#Хромачев_ВВ#hg90bx50f3ydd17u862b4
Панчекин Виталий Аркадиевич#Тикалиптин#1575-12-23#Chemical_33 Chemical_22 Chemical_94#Панчекин_ВА#nj0652qznd8e0731y49zg
Саслина Тамара Максимовна#Венолайфт#1580-12-23#Chemical_99 Chemical_22 Chemical_31#Саслина_ТМ#7yc086tmg3kz941z2b05a
Буглина Инна Михайловна#Ацетилсалициловая кислота#1584-03-18#Chemical_66 Chemical_100 Chemical_62#Буглина_ИМ#30m78ojczhoxk12o69045
Якутенкова Жанна Валерьевна#Сертралин#1584-04-11#Chemical_64 Chemical_69 Chemical_10#Якутенкова_ЖВ#h2bu6q4759v3mw0p18lq0
Сафошин Георгий Василиевич#Колчицин#1585-08-09#Chemical_9 Chemical_17 Chemical_28#Сафошин_ГВ#ixqz16cp8hk73240z5e90
Каяцкая Ольга Борисовна#Индометацин#1587-07-04#Chemical_21 Chemical_60 Chemical_21#Каяцкая_ОБ#63y0qk4v279zff1y0iu85
Карапозов Константин Василиевич#Левотироксин#1588-06-12#Chemical_55 Chemical_29 Chemical_4#Карапозов_КВ#uv0pxji5o9oih46087123
Рустямова Алина Василевна#Итрафунгол#1591-05-12#Chemical_80 Chemical_30 Chemical_57#Рустямова_АВ#4gj87tv3b5h91260qirl0
Жерденков Илья Денисович#Колчицин#1592-06-21#Chemical_95 Chemical_49 Chemical_85#Жерденков_ИД#5628ku07qf4h0tujy913e
Донышева Людмила Кирилловна#Золаир#1598-01-05#Chemical_19 Chemical_69 Chemical_82#Донышева_ЛК#39l28z7bg6105r4xk0axy
Цыбышев Николай Антонович#Бромгексин#1599-01-21#Chemical_36 Chemical_40 Chemical_36#Цыбышев_НА#6vn25uan0spjo7813940j
Севастокин Виктор Романович#Мидокалм#1599-06-03#Chemical_2 Chemical_64 Chemical_2#Севастокин_ВР#gmwh8b4us129g7006v3d5
Баранихина Алла Евгеньевна#Иммунивит#1599-09-03#Chemical_81 Chemical_100 Chemical_80#Баранихина_АЕ#x9147y630tpr85s0onr2y
Тараборина Марина Андреевна#Тианептин#1600-11-20#Chemical_63 Chemical_54 Chemical_70#Тараборина_МА#u369cd07c8142mlmhmw05
Шкутин Юрий Алексиевич#Рибавирин#1603-02-02#Chemical_49 Chemical_67 Chemical_24#Шкутин_ЮА#b40sv9l7p8z51co0e6f32
Пушменкова Наталья Богдановна#Сетирозин#1605-07-21#Chemical_68 Chemical_71 Chemical_90#Пушменкова_НБ#1y7206uceh95nz3qil840
Малшенков Дмитрий Кириллович#Женьшень#1609-08-10#Chemical_17 Chemical_6 Chemical_59#Малшенков_ДК#tu8r0523v07rjnc9c416q
Валкин Денис Олегович#Парацетамол#1612-01-02#Chemical_93 Chemical_33 Chemical_39#Валкин_ДО#gj704198rzik5y30ru62g
Граннина Алиса Андреевна#Ранитидин#1613-07-27#Chemical_21 Chemical_89 Chemical_59#Граннина_АА#2lm85k17k0r0n3zme69i4
Перемитина Алиса Борисовна#Амлодипин#1616-09-13#Chemical_30 Chemical_16 Chemical_65#Перемитина_АБ#ha8mlsqa2g613a0w04975
Масленцова Алина Вадимовна#Левофлоксацин#1620-02-12#Chemical_15 Chemical_43 Chemical_83#Масленцова_АВ#kucgbi6704n801253a9at
Шалчков Денис Викторович#Рамиприл#1622-10-23#Chemical_58 Chemical_70 Chemical_1#Шалчков_ДВ#2t9vhf50uc687rliq0431
Проселкова Зинаида Максимовна#Рибавирин#1624-06-15#Chemical_46 Chemical_99 Chemical_73#Проселкова_ЗМ#b86uzz1o3h5t4g2q0l709
Большанин Павел Андреевич#Кетопрофен#1625-08-25#Chemical_60 Chemical_53 Chemical_35#Большанин_ПА#w163k45w27zqpeqm0e980
Капцева Юлия Федоровна#Виалар#1625-10-28#Chemical_17 Chemical_89 Chemical_14#Капцева_ЮФ#y0a24l1xr385i97d60qac
Тюшагин Аркадий Борисович#Уоллтапс#1629-02-22#Chemical_79 Chemical_55 Chemical_23#Тюшагин_АБ#hn8073qk1m60rk4w52c9m
Сусленков Игорь Денисович#Мезим#1630-01-01#Chemical_95 Chemical_79 Chemical_44#Сусленков_ИД#5g823q0w9q1u0ea64nvb7
Печуркина Жанна Борисовна#Виагра#1630-11-10#Chemical_40 Chemical_38 Chemical_48#Печуркина_ЖБ#t34eh1xm26n08f75b0ob9
Крахоткина Софья Олеговна#Амлодипин#1633-08-02#Chemical_14 Chemical_7 Chemical_65#Крахоткина_СО#512lvkvv9e86a7q4q003o
Огулова Виктория Борисовна#Глюкозамин#1634-09-05#Chemical_79 Chemical_14 Chemical_40#Огулова_ВБ#e06gvaev7814er05cq932
Евиланова Раиса Федоровна#Габапентин#1637-04-21#Chemical_80 Chemical_75 Chemical_21#Евиланова_РФ#251pbg9wy64k08nda7c03
Крудакова Оксана Яковлевна#Ксарелто#1637-09-23#Chemical_88 Chemical_28 Chemical_59#Крудакова_ОЯ#g03m287icob5916s4vte0
Осконов Роман Андреевич#Амоксиклав#1643-01-13#Chemical_6 Chemical_45 Chemical_30#Осконов_РА#e632ctj10c50che7489wi
Находнов Пётр Михаилович#Евалар солгар мультивитамини#1643-09-23#Chemical_1 Chemical_62 Chemical_1#Находнов_ПМ#72snnz6u95j0zf3801es4
Дрычкова Кира Эдуардовна#Гропирон#1643-10-17#Chemical_100 Chemical_6 Chemical_72#Дрычкова_КЭ#54zn0d2r8y1i09c73t6of
Полатов Павел Алексеевич#Рамиприл#1645-05-17#Chemical_51 Chemical_6 Chemical_61#Полатов_ПА#36zjbjpe4b2z0c71890h5
Бострикова Софья Романовна#Оланзапин#1648-04-28#Chemical_94 Chemical_40 Chemical_35#Бострикова_СР#81w5wkl6t209qos74s3r0
Джоев Вадим Юриевич#Норматен#1652-12-11#Chemical_58 Chemical_85 Chemical_95#Джоев_ВЮ#n020fn85l16fgk374fw9y
Актанаев Игорь Валериевич#Бисопролол#1653-09-17#Chemical_2 Chemical_11 Chemical_72#Актанаев_ИВ#bd810rdiy63r9lk42c057
Чужакова Мария Дмитриевна#Метформин#1655-01-24#Chemical_20 Chemical_6 Chemical_8#Чужакова_МД#g48mt6u709tq2d351n0wp
Гиричева Полина Борисовна#Метопролол#1662-05-17#Chemical_9 Chemical_62 Chemical_84#Гиричева_ПБ#1k82u6974uo3mcu00q5wr
Гродобоев Константин Михаилович#Оксикодон#1662-11-07#Chemical_64 Chemical_33 Chemical_76#Гродобоев_КМ#86h2z0t7ql1ae54fh3p90
Сапетина Марина Дмитриевна#Спазмалгон#1663-06-14#Chemical_39 Chemical_84 Chemical_74#Сапетина_МД#569mr24y8370usoar1l0x
Писеева Катерина Богдановна#Амоксиклав#1664-01-24#Chemical_18 Chemical_16 Chemical_47#Писеева_КБ#0h20tzr697w3i4c5d18ql
Загладин Илья Тимофеевич#Уоллтапс#1664-02-17#Chemical_8 Chemical_75 Chemical_97#Загладин_ИТ#5i360b20bid7ya4pz9s81
Гридаева Елена Олеговна#Кандесартан#1664-10-19#Chemical_39 Chemical_9 Chemical_45#Гридаева_ЕО#gco2fkd6ar048c7a95301
Чармосова Наталия Алексеевна#Сетирозин#1666-10-08#Chemical_88 Chemical_84 Chemical_5#Чармосова_НА#2w1dh56a4m7mj08d309ma
Бешкуров Вячеслав Данилович#Амлодипин#1669-10-15#Chemical_60 Chemical_59 Chemical_39#Бешкуров_ВД#5d13x9umh0mf74g0l6i28
Голубкова Ирина Игоревна#Аллопуринол#1674-07-26#Chemical_17 Chemical_4 Chemical_91#Голубкова_ИИ#4iqt6diu039710tytm582
Атрохин Павел Юрьевич#Диклофенак#1682-02-07#Chemical_94 Chemical_41 Chemical_3#Атрохин_ПЮ#bjtg04615289zt0l3x7fm
Бригина Надежда Федоровна#Ретардин#1683-10-21#Chemical_92 Chemical_37 Chemical_19#Бригина_НФ#wvuu9210bv65o0w73t4a8
Сернецкая Людмила Валерьевна#Бромгексин#1684-08-28#Chemical_40 Chemical_90 Chemical_12#Сернецкая_ЛВ#og06v9l8127s45im0k3rj
