ScientistName#preparation#date#components#Hash
Вакунов Александр Викторович#Метопролол#1474-01-02#Chemical_58 Chemical_2 Chemical_87#144
Подласова Вера Андреевна#Рибавирин#1475-10-20#Chemical_80 Chemical_33 Chemical_46#1823
Городцов Игорь Валериевич#Симвастатин#1478-03-20#Chemical_45 Chemical_49 Chemical_18#1470
Алексакова Карина Дмитриевна#Амоксиклав#1481-10-26#Chemical_18 Chemical_4 Chemical_48#853
Эссина Полина Ивановна#Мелатонин#1489-05-21#Chemical_20 Chemical_44 Chemical_84#271
Юртайкина Зинаида Ивановна#Уоллтапс#1491-03-01#Chemical_14 Chemical_47 Chemical_64#261
Варваркина Софья Максимовна#Метопролол#1492-06-18#Chemical_64 Chemical_45 Chemical_83#1042
Зябкина Валерия Михайловна#Бетаин#1497-03-02#Chemical_21 Chemical_90 Chemical_87#1191
Шерекина Екатерина Николаевна#Симвастатин#1497-04-10#Chemical_44 Chemical_1 Chemical_79#1890
Халипский Евгений Алексеевич#Пилипен#1498-08-25#Chemical_62 Chemical_13 Chemical_92#1439
Голбина Галина Егоровна#Лоразепам#1502-09-18#Chemical_43 Chemical_89 Chemical_2#1535
Кузубов Роман Кириллович#Триптаны#1504-12-24#Chemical_36 Chemical_64 Chemical_98#483
Эзенкина Ксения Ивановна#Ретардин#1506-10-21#Chemical_90 Chemical_92 Chemical_67#50
Киричуков Никита Игоревич#Бетаин#1509-03-03#Chemical_97 Chemical_15 Chemical_53#884
Агафеева Тамара Олеговна#Клопидогрел#1511-05-20#Chemical_17 Chemical_72 Chemical_22#1079
Ханевичев Геннадий Викторович#Ингавирин#1517-02-21#Chemical_100 Chemical_88 Chemical_31#1452
Мицина Светлана Кирилловна#Норматен#1518-01-22#Chemical_44 Chemical_16 Chemical_60#240
Атарщиков Артём Викторович#Валидол#1518-09-04#Chemical_48 Chemical_25 Chemical_54#1074
Эйдикова Ирина Егоровна#Ранитидин#1518-10-06#Chemical_22 Chemical_48 Chemical_13#1287
Каплина Валентина Романовна#Алпразолам#1519-07-04#Chemical_73 Chemical_48 Chemical_15#660
Осицимский Алексей Юриевич#Норматен#1519-07-06#Chemical_81 Chemical_80 Chemical_35#513
Плантова Катерина Николаевна#Урсофальк#1520-08-22#Chemical_19 Chemical_60 Chemical_28#174
Селемнева Мария Вадимовна#Омепразол#1523-04-21#Chemical_67 Chemical_94 Chemical_77#1035
Сымчева Зинаида Богдановна#Бисакодил#1523-11-17#Chemical_53 Chemical_58 Chemical_28#1890
Стретова Раиса Яковлевна#Дикарбазин#1526-06-17#Chemical_82 Chemical_95 Chemical_53#543
Царитова Галина Олеговна#Омега-3 кислоты#1528-09-28#Chemical_97 Chemical_61 Chemical_81#235
Дрыкина Кристина Василевна#Метопролол#1529-08-08#Chemical_79 Chemical_60 Chemical_18#866
Спорягина Анна Кирилловна#Антациды#1530-08-11#Chemical_16 Chemical_19 Chemical_14#1123
Цепикин Константин Евгеньевич#Виалар#1530-12-11#Chemical_1 Chemical_36 Chemical_54#425
Кордашин Пётр Данилович#Ингавирин#1531-01-04#Chemical_31 Chemical_65 Chemical_25#1046
Байдильдин Станислав Вадимович#Гропирон#1531-11-26#Chemical_17 Chemical_6 Chemical_88#119
Ябковская Елена Яковлевна#Антациды#1537-12-04#Chemical_52 Chemical_27 Chemical_29#993
Ионкин Владимир Иванович#Ретардин#1543-08-10#Chemical_71 Chemical_3 Chemical_11#926
Пониматкин Артём Яковлевич#Бромгексин#1544-04-05#Chemical_11 Chemical_1 Chemical_69#552
Охочинская Жанна Валерьевна#Триптаны#1546-12-10#Chemical_91 Chemical_3 Chemical_32#1044
Размыкова Алина Кирилловна#Тианептин#1548-02-02#Chemical_86 Chemical_37 Chemical_69#1359
Аврамов Руслан Алексиевич#Кандесартан#1550-02-12#Chemical_61 Chemical_97 Chemical_31#321
Семовских Лиза Викторовна#Пропанолол#1555-01-19#Chemical_75 Chemical_31 Chemical_8#1420
Абалмазов Валентин Петрович#Пропанолол#1557-07-05#Chemical_4 Chemical_90 Chemical_93#691
Аскаров Илья Кириллович#Ниссан#1559-05-19#Chemical_100 Chemical_39 Chemical_76#1515
Свирстина Жанна Богдановна#Допамин#1567-02-19#Chemical_89 Chemical_40 Chemical_27#1789
Копытенков Олег Денисович#Золекс#1567-10-19#Chemical_25 Chemical_35 Chemical_39#1754
Аполонин Максим Михаилович#Лоразепам#1568-03-06#Chemical_83 Chemical_62 Chemical_76#1532
Добрышкин Аркадий Валериевич#Золаир#1574-01-11#Chemical_32 Chemical_43 Chemical_27#1108
Хромачев Валентин Василиевич#Диклофенак#1575-05-07#Chemical_58 Chemical_12 Chemical_64#300
Панчекин Виталий Аркадиевич#Тикалиптин#1575-12-23#Chemical_33 Chemical_22 Chemical_94#1763
Саслина Тамара Максимовна#Венолайфт#1580-12-23#Chemical_99 Chemical_22 Chemical_31#807
Буглина Инна Михайловна#Ацетилсалициловая кислота#1584-03-18#Chemical_66 Chemical_100 Chemical_62#591
Якутенкова Жанна Валерьевна#Сертралин#1584-04-11#Chemical_64 Chemical_69 Chemical_10#8
Сафошин Георгий Василиевич#Колчицин#1585-08-09#Chemical_9 Chemical_17 Chemical_28#108
Каяцкая Ольга Борисовна#Индометацин#1587-07-04#Chemical_21 Chemical_60 Chemical_21#98
Карапозов Константин Василиевич#Левотироксин#1588-06-12#Chemical_55 Chemical_29 Chemical_4#1752
Рустямова Алина Василевна#Итрафунгол#1591-05-12#Chemical_80 Chemical_30 Chemical_57#1115
Жерденков Илья Денисович#Колчицин#1592-06-21#Chemical_95 Chemical_49 Chemical_85#593
Донышева Людмила Кирилловна#Золаир#1598-01-05#Chemical_19 Chemical_69 Chemical_82#1606
Цыбышев Николай Антонович#Бромгексин#1599-01-21#Chemical_36 Chemical_40 Chemical_36#181
Севастокин Виктор Романович#Мидокалм#1599-06-03#Chemical_2 Chemical_64 Chemical_2#1066
Баранихина Алла Евгеньевна#Иммунивит#1599-09-03#Chemical_81 Chemical_100 Chemical_80#1845
Тараборина Марина Андреевна#Тианептин#1600-11-20#Chemical_63 Chemical_54 Chemical_70#819
Шкутин Юрий Алексиевич#Рибавирин#1603-02-02#Chemical_49 Chemical_67 Chemical_24#1158
Пушменкова Наталья Богдановна#Сетирозин#1605-07-21#Chemical_68 Chemical_71 Chemical_90#1449
Малшенков Дмитрий Кириллович#Женьшень#1609-08-10#Chemical_17 Chemical_6 Chemical_59#274
Валкин Денис Олегович#Парацетамол#1612-01-02#Chemical_93 Chemical_33 Chemical_39#380
Граннина Алиса Андреевна#Ранитидин#1613-07-27#Chemical_21 Chemical_89 Chemical_59#1165
Перемитина Алиса Борисовна#Амлодипин#1616-09-13#Chemical_30 Chemical_16 Chemical_65#1026
Масленцова Алина Вадимовна#Левофлоксацин#1620-02-12#Chemical_15 Chemical_43 Chemical_83#94
Шалчков Денис Викторович#Рамиприл#1622-10-23#Chemical_58 Chemical_70 Chemical_1#839
Проселкова Зинаида Максимовна#Рибавирин#1624-06-15#Chemical_46 Chemical_99 Chemical_73#1037
Большанин Павел Андреевич#Кетопрофен#1625-08-25#Chemical_60 Chemical_53 Chemical_35#1984
Капцева Юлия Федоровна#Виалар#1625-10-28#Chemical_17 Chemical_89 Chemical_14#995
Тюшагин Аркадий Борисович#Уоллтапс#1629-02-22#Chemical_79 Chemical_55 Chemical_23#1410
Сусленков Игорь Денисович#Мезим#1630-01-01#Chemical_95 Chemical_79 Chemical_44#889
Печуркина Жанна Борисовна#Виагра#1630-11-10#Chemical_40 Chemical_38 Chemical_48#889
Крахоткина Софья Олеговна#Амлодипин#1633-08-02#Chemical_14 Chemical_7 Chemical_65#1651
Огулова Виктория Борисовна#Глюкозамин#1634-09-05#Chemical_79 Chemical_14 Chemical_40#1547
Евиланова Раиса Федоровна#Габапентин#1637-04-21#Chemical_80 Chemical_75 Chemical_21#568
Крудакова Оксана Яковлевна#Ксарелто#1637-09-23#Chemical_88 Chemical_28 Chemical_59#637
Осконов Роман Андреевич#Амоксиклав#1643-01-13#Chemical_6 Chemical_45 Chemical_30#362
Находнов Пётр Михаилович#Евалар солгар мультивитамини#1643-09-23#Chemical_1 Chemical_62 Chemical_1#917
Дрычкова Кира Эдуардовна#Гропирон#1643-10-17#Chemical_100 Chemical_6 Chemical_72#1191
Полатов Павел Алексеевич#Рамиприл#1645-05-17#Chemical_51 Chemical_6 Chemical_61#1452
Бострикова Софья Романовна#Оланзапин#1648-04-28#Chemical_94 Chemical_40 Chemical_35#1649
Джоев Вадим Юриевич#Норматен#1652-12-11#Chemical_58 Chemical_85 Chemical_95#289
Актанаев Игорь Валериевич#Бисопролол#1653-09-17#Chemical_2 Chemical_11 Chemical_72#671
Чужакова Мария Дмитриевна#Метформин#1655-01-24#Chemical_20 Chemical_6 Chemical_8#466
Гиричева Полина Борисовна#Метопролол#1662-05-17#Chemical_9 Chemical_62 Chemical_84#1771
Гродобоев Константин Михаилович#Оксикодон#1662-11-07#Chemical_64 Chemical_33 Chemical_76#990
Сапетина Марина Дмитриевна#Спазмалгон#1663-06-14#Chemical_39 Chemical_84 Chemical_74#296
Писеева Катерина Богдановна#Амоксиклав#1664-01-24#Chemical_18 Chemical_16 Chemical_47#517
Загладин Илья Тимофеевич#Уоллтапс#1664-02-17#Chemical_8 Chemical_75 Chemical_97#116
Гридаева Елена Олеговна#Кандесартан#1664-10-19#Chemical_39 Chemical_9 Chemical_45#1888
Чармосова Наталия Алексеевна#Сетирозин#1666-10-08#Chemical_88 Chemical_84 Chemical_5#1520
Бешкуров Вячеслав Данилович#Амлодипин#1669-10-15#Chemical_60 Chemical_59 Chemical_39#581
Голубкова Ирина Игоревна#Аллопуринол#1674-07-26#Chemical_17 Chemical_4 Chemical_91#968
Атрохин Павел Юрьевич#Диклофенак#1682-02-07#Chemical_94 Chemical_41 Chemical_3#1116
Бригина Надежда Федоровна#Ретардин#1683-10-21#Chemical_92 Chemical_37 Chemical_19#1000
Сернецкая Людмила Валерьевна#Бромгексин#1684-08-28#Chemical_40 Chemical_90 Chemical_12#966
Лутфиева Алина Викторовна#Преднизолон#1688-01-23#Chemical_32 Chemical_68 Chemical_74#1206
Листиков Валентин Михаилович#Виалар#1691-01-16#Chemical_86 Chemical_61 Chemical_8#989
Чилых Виктория Вадимовна#Бисакодил#1694-05-06#Chemical_67 Chemical_26 Chemical_43#521
Химунин Валерий Данилович#Ингавирин#1700-07-01#Chemical_26 Chemical_26 Chemical_65#3
Баршикова Оксана Валерьевна#Сетирозин#1704-12-07#Chemical_85 Chemical_2 Chemical_77#470
Ушмодина Людмила Михайловна#Мидокалм#1705-12-14#Chemical_60 Chemical_57 Chemical_23#43
Сайдышева Софья Никитична#Глюкозамин#1706-06-08#Chemical_45 Chemical_8 Chemical_49#1007
Тащенков Дмитрий Денисович#Триптаны#1709-01-08#Chemical_84 Chemical_14 Chemical_9#258
Сафалова Зинаида Николаевна#Миртазапин#1710-06-20#Chemical_73 Chemical_98 Chemical_51#474
Хажкасимов Борис Алексиевич#Живина#1712-06-24#Chemical_54 Chemical_85 Chemical_12#493
Куконова Алена Михайловна#Небиволол#1717-01-20#Chemical_74 Chemical_21 Chemical_38#809
Борменкова Дарья Василевна#Левотироксин#1718-05-07#Chemical_74 Chemical_17 Chemical_76#508
Веденякин Аркадий Иванович#Спазмалгон#1724-08-07#Chemical_93 Chemical_95 Chemical_18#1625
Абубекаров Олег Юриевич#Сертралин#1725-10-11#Chemical_63 Chemical_17 Chemical_13#1039
Лементуев Никита Фёдорович#Пилипен#1726-04-28#Chemical_22 Chemical_31 Chemical_48#1784
Кашелев Борис Данилович#Метформин#1731-01-12#Chemical_97 Chemical_58 Chemical_29#1230
Жилнина Алла Федоровна#Мелатонин#1734-03-17#Chemical_2 Chemical_75 Chemical_77#1064
Тряпкин Михаил Денисович#Евалар солгар мультивитамини#1736-03-19#Chemical_65 Chemical_11 Chemical_15#167
Челочева София Олеговна#Нитросорбид#1739-07-09#Chemical_11 Chemical_48 Chemical_12#1148
Бульдыгина Кира Михайловна#Рибавирин#1743-04-03#Chemical_57 Chemical_21 Chemical_81#1785
Крумина Елизавета Михайловна#Итрафунгол#1743-11-06#Chemical_10 Chemical_73 Chemical_83#370
Астрактова Жанна Эдуардовна#Дектанол#1744-10-09#Chemical_89 Chemical_84 Chemical_42#1708
Дугарский Александр Алексеевич#Спазмалгон#1748-12-27#Chemical_62 Chemical_71 Chemical_5#326
Яловкина Елизавета Игоревна#Тикалиптин#1755-10-02#Chemical_23 Chemical_34 Chemical_81#194
Рукавичкин Григорий Петрович#Бромгексин#1755-10-23#Chemical_15 Chemical_40 Chemical_5#1251
Рубейкин Вячеслав Петрович#Метформин#1760-03-11#Chemical_15 Chemical_58 Chemical_1#1008
Черкина Катерина Егоровна#Левофлоксацин#1760-06-01#Chemical_18 Chemical_51 Chemical_58#649
Приданов Вадим Игоревич#Амоксициллин#1762-03-15#Chemical_43 Chemical_88 Chemical_96#1531
Шехоболова Светлана Никитична#Железа препараты#1765-03-28#Chemical_45 Chemical_29 Chemical_5#1615
Навотнева Лиза Богдановна#Кладрибин#1765-05-21#Chemical_82 Chemical_43 Chemical_98#906
Балькина Анна Игоревна#Золекс#1765-06-26#Chemical_33 Chemical_16 Chemical_77#1106
Пудонин Виталий Данилович#Енап#1766-05-02#Chemical_4 Chemical_4 Chemical_92#1202
Самрова Елизавета Евгеньевна#Сертралин#1773-11-11#Chemical_78 Chemical_50 Chemical_12#1004
Близнюкова Ирина Эдуардовна#Метформин#1776-10-08#Chemical_51 Chemical_60 Chemical_94#541
Мышлин Альберт Иванович#Амоксиклав#1779-08-09#Chemical_100 Chemical_2 Chemical_83#1530
Столинская Дарья Викторовна#Алпразолам#1780-12-07#Chemical_75 Chemical_70 Chemical_49#590
Горбецкий Альберт Павлович#Ёжик#1783-12-14#Chemical_79 Chemical_33 Chemical_90#644
Личутина Екатерина Богдановна#Женьшень#1790-07-15#Chemical_39 Chemical_62 Chemical_89#351
Двизов Ярослав Данилович#Амоксиклав#1792-05-08#Chemical_13 Chemical_46 Chemical_26#801
Шишулина Анастасия Дмитриевна#Мелоксикам#1792-07-25#Chemical_41 Chemical_68 Chemical_71#1514
Андрюшина Дарья Кирилловна#Кладрибин#1797-03-12#Chemical_92 Chemical_54 Chemical_82#1821
Оршин Антон Аркадиевич#Амитриптилин#1800-08-04#Chemical_91 Chemical_3 Chemical_39#123
Шляпников Иван Максимович#Оксикодон#1801-03-24#Chemical_61 Chemical_27 Chemical_97#2009
Самарков Вадим Андреевич#Железа препараты#1811-03-08#Chemical_42 Chemical_30 Chemical_66#870
Колужина Виктория Богдановна#Виагра#1811-03-23#Chemical_7 Chemical_14 Chemical_66#519
Баласанов Георгий Данилович#Бетаметазон#1813-09-12#Chemical_45 Chemical_89 Chemical_70#636
Самолюбов Герасим Вадимович#Бактрим#1814-03-23#Chemical_44 Chemical_21 Chemical_5#1197
Любиров Тарас Яковлевич#Бетаин#1814-12-23#Chemical_81 Chemical_15 Chemical_67#811
Кочеляева Александра Игоревна#Лоразепам#1815-11-04#Chemical_89 Chemical_40 Chemical_79#1406
Плантюрина Алёна Аркадьевна#Индометацин#1817-07-04#Chemical_64 Chemical_99 Chemical_46#67
Мамаикина Лиза Леонидовна#Ретардин#1820-01-05#Chemical_31 Chemical_58 Chemical_82#1971
Собина Галина Ивановна#Дектанол#1820-07-08#Chemical_87 Chemical_6 Chemical_84#1752
Антогина Лариса Евгеньевна#Железа препараты#1823-07-15#Chemical_86 Chemical_24 Chemical_78#1369
Бандалетов Илья Викторович#Дикарбазин#1824-07-22#Chemical_86 Chemical_12 Chemical_48#1566
Жарченков Николай Евгеньевич#Зинорам#1827-09-25#Chemical_49 Chemical_10 Chemical_23#1967
Семушин Эдуард Кириллович#Валацикловир#1829-04-02#Chemical_51 Chemical_23 Chemical_78#1376
Курузаева Анна Алексеевна#Глюкозамин#1830-03-09#Chemical_43 Chemical_89 Chemical_72#171
Худеньких Вадим Максимович#Амоксициллин#1833-07-23#Chemical_15 Chemical_41 Chemical_84#1433
Щучина Галина Эдуардовна#Дексаметазон#1837-04-20#Chemical_37 Chemical_89 Chemical_64#1209
Чарышкин Игорь Денисович#Рамиприл#1839-02-24#Chemical_41 Chemical_65 Chemical_60#1158
Желнеронов Георгий Тимофеевич#Аллопуринол#1843-03-13#Chemical_96 Chemical_44 Chemical_73#317
Тенлев Федор Игоревич#Омега-3 кислоты#1844-10-11#Chemical_60 Chemical_79 Chemical_80#1909
Дохин Борис Антонович#Левотироксин#1847-05-17#Chemical_86 Chemical_69 Chemical_98#1503
Аляудинова Яна Аркадьевна#Дуодарт#1848-08-18#Chemical_81 Chemical_28 Chemical_46#1091
Вотова Лариса Олеговна#Линезолид#1849-12-27#Chemical_82 Chemical_82 Chemical_78#1683
Рыжекова Алиса Богдановна#Сетирозин#1850-01-12#Chemical_2 Chemical_6 Chemical_37#360
Муренкаева Елизавета Аркадьевна#Омега-3 кислоты#1851-02-04#Chemical_81 Chemical_59 Chemical_73#1873
Мокрышева Зинаида Вадимовна#Бетаметазон#1851-12-10#Chemical_36 Chemical_91 Chemical_93#1784
Дащинский Ярослав Данилович#Мидокалм#1852-09-27#Chemical_66 Chemical_33 Chemical_93#1369
Полванова Клавдия Олеговна#Спазмалгон#1854-12-15#Chemical_73 Chemical_90 Chemical_64#976
Мираков Михаил Алексиевич#Росувастатин#1858-03-15#Chemical_45 Chemical_6 Chemical_78#731
Коненкина Софья Леонидовна#Дектанол#1860-08-28#Chemical_24 Chemical_45 Chemical_72#1743
Лисанский Илья Максимович#Индометацин#1862-02-05#Chemical_42 Chemical_85 Chemical_96#1417
Домашников Яков Юрьевич#Ингавирин#1869-08-12#Chemical_52 Chemical_85 Chemical_87#1883
Трошнин Павел Денисович#Парацетамол#1869-08-16#Chemical_75 Chemical_4 Chemical_52#70
Акимочкина Александра Аркадьевна#Ниссан#1873-05-13#Chemical_13 Chemical_37 Chemical_50#967
Бушина Софья Олеговна#Глюкозамин#1875-10-22#Chemical_62 Chemical_31 Chemical_84#839
Коптикова Раиса Вадимовна#Небиволол#1878-03-01#Chemical_54 Chemical_59 Chemical_29#162
Матюшова Надежда Василевна#Сульфасалазин#1878-10-03#Chemical_95 Chemical_17 Chemical_93#547
Яйцев Григорий Петрович#Алпразолам#1886-02-19#Chemical_100 Chemical_29 Chemical_69#4
Пырькова Алина Викторовна#Вальтрекс#1887-03-13#Chemical_36 Chemical_68 Chemical_52#1502
Епанчина Клавдия Борисовна#Кладрибин#1887-05-26#Chemical_28 Chemical_71 Chemical_67#1026
Михеюшкин Яков Игоревич#Тикалиптин#1890-06-02#Chemical_72 Chemical_18 Chemical_7#11
Гнуздев Евгений Яковлевич#Золедроновая кислота#1896-08-19#Chemical_27 Chemical_15 Chemical_14#1469
Мятченкова Евгения Сергеевна#Омепразол#1896-12-08#Chemical_23 Chemical_29 Chemical_48#1233
Оруджалиев Герасим Данилович#Рамиприл#1901-05-08#Chemical_33 Chemical_36 Chemical_98#1674
Зыбинов Борис Тимофеевич#Парацетамол#1902-07-26#Chemical_41 Chemical_15 Chemical_54#875
Лужинская Евгения Евгеньевна#Росувастатин#1905-09-07#Chemical_28 Chemical_3 Chemical_32#1459
Типтева София Богдановна#Омепразол#1907-02-06#Chemical_28 Chemical_97 Chemical_54#1412
Маслеева Ольга Петровна#Пропанолол#1907-06-08#Chemical_63 Chemical_10 Chemical_59#293
Чумакаев Денис Юриевич#Сульфасалазин#1908-06-19#Chemical_75 Chemical_27 Chemical_11#945
Микрюков Аркадий Антонович#Урсофальк#1909-04-19#Chemical_92 Chemical_86 Chemical_95#307
Пигунова Елизавета Федоровна#Триптаны#1911-06-06#Chemical_14 Chemical_68 Chemical_42#930
Ящикова Елизавета Максимовна#Бензоилпероксид#1911-06-28#Chemical_5 Chemical_18 Chemical_3#1451
Аиненков Роман Леонидович#Мелатонин#1915-03-18#Chemical_77 Chemical_76 Chemical_24#1519
Даданина Ксения Максимовна#Енап#1915-06-14#Chemical_4 Chemical_7 Chemical_89#1043
Вазильева Марина Яковлевна#Валацикловир#1917-10-07#Chemical_31 Chemical_53 Chemical_1#481
Колокатов Владислав Вадимович#Лоразепам#1918-06-07#Chemical_63 Chemical_47 Chemical_21#1763
Мадаминова Валерия Валерьевна#Транексамовая кислота#1926-02-14#Chemical_8 Chemical_80 Chemical_62#1288
Ловгинская Оксана Богдановна#Итрафунгол#1935-10-15#Chemical_94 Chemical_29 Chemical_18#905
Копнин Роман Юрьевич#Протоник#1936-10-10#Chemical_30 Chemical_53 Chemical_37#1132
Бызин Александр Олегович#Тикалиптин#1938-09-24#Chemical_93 Chemical_26 Chemical_28#894
Валяскина Раиса Леонидовна#Агонал#1941-02-23#Chemical_67 Chemical_61 Chemical_3#156
Щекина Евгения Федоровна#Азитромицин#1946-05-17#Chemical_76 Chemical_69 Chemical_76#410
Лучшев Федор Алексеевич#Омега-3 кислоты#1948-11-11#Chemical_58 Chemical_87 Chemical_97#775
Хубежев Никита Борисович#Небиволол#1950-09-19#Chemical_16 Chemical_71 Chemical_7#686
Агакишиев Степан Алексеевич#Мифепристон#1955-12-21#Chemical_54 Chemical_89 Chemical_44#1835
Сгонников Михаил Кириллович#Ингавирин#1957-06-01#Chemical_67 Chemical_21 Chemical_35#223
Гермоченов Аркадий Леонидович#Кетопрофен#1962-05-03#Chemical_74 Chemical_47 Chemical_87#1380
Анисинкова Катерина Аркадьевна#Золаир#1963-09-11#Chemical_95 Chemical_7 Chemical_50#1629
Тормасова Клавдия Дмитриевна#Омепразол#1968-03-15#Chemical_43 Chemical_18 Chemical_54#220
Беклев Семён Яковлевич#Золедроновая кислота#1969-06-01#Chemical_54 Chemical_97 Chemical_80#489
Лузинов Вадим Михаилович#Дектанол#1971-09-01#Chemical_16 Chemical_83 Chemical_46#286
Мизельков Дмитрий Викторович#Виагра#1971-11-07#Chemical_29 Chemical_76 Chemical_67#656
Роговский Вадим Алексиевич#Иммунивит#1972-06-26#Chemical_99 Chemical_11 Chemical_30#1600
Затолопин Семён Олегович#Жасмин#1973-12-11#Chemical_86 Chemical_34 Chemical_26#608
Кущенкова Алиса Михайловна#Бисопролол#1976-01-19#Chemical_77 Chemical_92 Chemical_31#664
Хвощинская Катерина Федоровна#Золаир#1977-02-07#Chemical_8 Chemical_80 Chemical_30#260
Шадыкина Кристина Яковлевна#Габапентин#1983-11-20#Chemical_18 Chemical_15 Chemical_92#1792
Полхова Лариса Богдановна#Диклофенак#1986-02-21#Chemical_99 Chemical_70 Chemical_85#560
Капланская Кристина Дмитриевна#Золекс#1987-08-26#Chemical_79 Chemical_52 Chemical_79#943
Чушева Лиза Кирилловна#Кетопрофен#1987-10-10#Chemical_6 Chemical_55 Chemical_56#1294
Ахмярова Вероника Михайловна#Виагра#1988-08-09#Chemical_26 Chemical_28 Chemical_42#426
Ксынкин Кирилл Олегович#Евалар солгар мультивитамини#1988-08-19#Chemical_16 Chemical_27 Chemical_70#1068
Лантюгов Анатолий Адамович#Левофлоксацин#1988-08-23#Chemical_21 Chemical_72 Chemical_4#24
Бложкина Анна Ивановна#Норматен#1989-11-10#Chemical_51 Chemical_67 Chemical_53#1034
Гейдаров Артур Викторович#Бензоилпероксид#1991-01-07#Chemical_71 Chemical_94 Chemical_67#1642
Челинцев Александр Максимович#Алпразолам#1996-06-15#Chemical_52 Chemical_53 Chemical_81#1913
Горшенин Анатолий Фёдорович#Нимесулид#2000-01-25#Chemical_7 Chemical_38 Chemical_13#1191
Гомбожапов Андрей Юриевич#Пентоксифиллин#2001-07-13#Chemical_82 Chemical_78 Chemical_67#1841
Беларова Вероника Михайловна#Бензоилпероксид#2002-09-15#Chemical_86 Chemical_62 Chemical_41#1064
Шестимиров Михаил Фёдорович#Железа препараты#2005-09-16#Chemical_87 Chemical_67 Chemical_20#1477
Масульская Инна Максимовна#Оланзапин#2009-03-04#Chemical_18 Chemical_9 Chemical_77#1452
Сергушова Ева Викторовна#Железа препараты#2011-04-09#Chemical_30 Chemical_69 Chemical_24#321
Свецкая Наталья Ивановна#Диклофенак#2012-08-01#Chemical_63 Chemical_31 Chemical_40#1507
Пудинова Мария Андреевна#Сетирозин#2020-05-02#Chemical_26 Chemical_95 Chemical_60#1493
Тихнова Ольга Богдановна#Глюкозамин#2021-07-28#Chemical_86 Chemical_62 Chemical_81#1715
Кофтерова Алёна Никитична#Левотироксин#2021-11-07#Chemical_99 Chemical_59 Chemical_84#2024
Модоров Яков Фёдорович#Агонал#2022-02-08#Chemical_43 Chemical_32 Chemical_25#305
